meanfreq,sd,median,Q25,Q75,IQR,skew,kurt,sp.ent,sfm,mode,centroid,meanfun,minfun,maxfun,meandom,mindom,maxdom,dfrange,modindx,label
0.196580118,0.064125091,0.212538012,0.194853801,0.234807018,0.039953216,2.391772053,8.528943774,0.883339786,0.394003372,0.235461988,0.196580118,0.185740165,0.049689441,0.275862069,1.566964286,0.0234375,7.734375,7.7109375,0.126423162,female
0.200791916,0.047446889,0.208073394,0.193944954,0.220917431,0.026972477,2.694656925,10.2304466,0.860974428,0.35523219,0.194373089,0.200791916,0.16750425,0.049029622,0.279069767,1.38515625,0.09375,9.328125,9.234375,0.135575296,female
0.198941667,0.050255373,0.198039735,0.190622517,0.230675497,0.04005298,4.660450767,29.27074195,0.845365359,0.326310263,0.193589404,0.198941667,0.154707136,0.048048048,0.26519337,1.055481992,0.0234375,8.90625,8.8828125,0.080590659,female
0.189935652,0.055709893,0.199165217,0.184069565,0.216695652,0.032626087,3.418353969,16.59484908,0.862720339,0.368706604,0.198191304,0.189935652,0.175850985,0.047477745,0.272727273,1.116727941,0.0234375,8.390625,8.3671875,0.066126451,female
0.191167916,0.062486371,0.203636364,0.185352113,0.229090909,0.043738796,2.117030036,7.185409865,0.908183999,0.497986821,0.201485275,0.191167916,0.166722172,0.049689441,0.279069767,1.244140625,0.0234375,6.2578125,6.234375,0.126973684,female
0.202975109,0.054819089,0.217581864,0.192191436,0.234861461,0.042670025,1.973285142,6.682661708,0.898098696,0.43828812,0.225692695,0.202975109,0.177603286,0.048484848,0.275862069,1.47234375,0.0234375,5.953125,5.9296875,0.126114533,female
0.187942429,0.058996367,0.203764115,0.186198243,0.218519448,0.032321205,2.389452925,8.383653292,0.887240711,0.430968607,0.215708908,0.187942429,0.166403413,0.048387097,0.277456647,1.678125,0.0234375,8.0625,8.0390625,0.124531445,female
0.210705839,0.05284251,0.218710645,0.1994003,0.245997001,0.046596702,2.281785148,8.340021592,0.868914321,0.335046159,0.205697151,0.210705839,0.160606589,0.047337278,0.277456647,1.355646307,0.0234375,7.59375,7.5703125,0.088157895,female
0.196092377,0.054330641,0.208,0.195555556,0.220444444,0.024888889,3.305024428,14.45207358,0.870377624,0.429568485,0.2,0.196092377,0.181614977,0.047952048,0.277456647,1.320675872,0.0234375,9.1171875,9.09375,0.093642612,female
0.201184956,0.050161125,0.212034188,0.195282051,0.223042735,0.027760684,2.992128638,12.15607491,0.855608265,0.357939313,0.219213675,0.201184956,0.173626786,0.047244094,0.277456647,0.825585938,0.0234375,8.25,8.2265625,0.077714467,female
0.1934236,0.067777418,0.215055556,0.189777778,0.233333333,0.043555556,2.276577269,8.777339958,0.90570512,0.467444386,0.217388889,0.1934236,0.181842912,0.04743083,0.279069767,1.494260204,0.0234375,11.0390625,11.015625,0.120972644,female
0.226478185,0.038494419,0.230704225,0.203887324,0.254366197,0.050478873,1.553440526,4.269767235,0.845691298,0.176644894,0.231887324,0.226478185,0.199270011,0.049382716,0.277456647,0.50859375,0.0234375,2.7890625,2.765625,0.086035372,female
0.18421457,0.054246142,0.19591195,0.182704403,0.213522013,0.03081761,2.897676374,11.42510862,0.8836159,0.467783153,0.194150943,0.18421457,0.16656124,0.048192771,0.271186441,1.788174716,0.0234375,8.2734375,8.25,0.140590355,female
0.205306866,0.039340583,0.20449923,0.192850539,0.223913713,0.031063174,2.804990303,11.83143638,0.838100692,0.231698965,0.198890601,0.205306866,0.162556661,0.049331963,0.262295082,1.742852394,0.2109375,12.0234375,11.8125,0.114814815,female
0.198508319,0.067908024,0.221290323,0.186967742,0.248387097,0.061419355,1.970768424,6.390785183,0.910603119,0.503046529,0.22716129,0.198508319,0.171276212,0.04729064,0.279069767,1.023074128,0.0234375,7.78125,7.7578125,0.145253617,female
0.190139523,0.061483823,0.203532609,0.168532609,0.230163043,0.061630435,2.94254543,13.34172712,0.920571254,0.531726839,0.202771739,0.190139523,0.17373559,0.051009564,0.275862069,1.431525735,0.0234375,9.515625,9.4921875,0.111969941,female
0.179583907,0.071418221,0.209896296,0.129422222,0.230637037,0.101214815,2.623467497,10.35073043,0.927910176,0.598892639,0.232296296,0.179583907,0.167092874,0.04743083,0.279069767,1.847395833,0.0234375,10.2890625,10.265625,0.093436073,female
0.196553749,0.050625265,0.207728614,0.195752212,0.217227139,0.021474926,3.559325304,17.06247657,0.839455543,0.320726671,0.213097345,0.196553749,0.165172452,0.047571853,0.275862069,2.059795673,0.09375,10.78125,10.6875,0.170023272,female
0.183958715,0.064458921,0.203031204,0.149777117,0.231322437,0.081545319,2.732896145,11.36730514,0.928563862,0.620969071,0.200534918,0.183958715,0.166797307,0.047384008,0.268156425,1.357380319,0.0234375,8.625,8.6015625,0.097585704,female
0.158390305,0.071220074,0.182668863,0.095024712,0.214497529,0.119472817,3.085324969,18.4127345,0.95982084,0.716360765,0.196968699,0.158390305,0.165075079,0.047105005,0.275862069,0.883928571,0.0234375,7.8515625,7.828125,0.087062717,female
0.159802012,0.071308281,0.196956522,0.093043478,0.21173913,0.118695652,4.112595664,23.12995494,0.938253948,0.631148109,0.205652174,0.159802012,0.18070962,0.050104384,0.277456647,1.375887784,0.0234375,10.171875,10.1484375,0.142687722,female
0.157635536,0.072363707,0.172337483,0.090622407,0.216874136,0.126251729,2.577139002,14.30356817,0.957702539,0.675623895,0.195573997,0.157635536,0.169987067,0.049689441,0.279069767,1.011488971,0.0234375,8.3203125,8.296875,0.078330979,female
0.198872415,0.06988339,0.222787551,0.186414073,0.247036536,0.060622463,1.428851872,4.064956432,0.924548105,0.509935538,0.215588633,0.198872415,0.181328564,0.047012733,0.279069767,0.85952524,0.0234375,4.5234375,4.5,0.105412138,female
0.218154765,0.041317394,0.221437908,0.200849673,0.238366013,0.03751634,1.857625106,5.73650265,0.852186943,0.250218309,0.229215686,0.218154765,0.183671033,0.047012733,0.277456647,0.825218023,0.2109375,6.9375,6.7265625,0.100796416,female
0.187522619,0.064862902,0.207407407,0.153960114,0.229344729,0.075384615,2.920371603,12.83204475,0.918471169,0.549184492,0.213390313,0.187522619,0.174139609,0.046920821,0.277456647,1.17375,0.0234375,8.15625,8.1328125,0.068075568,female
0.21072579,0.04906017,0.212701754,0.198947368,0.235298246,0.036350877,2.502616283,9.569447996,0.852208582,0.294211196,0.205824561,0.21072579,0.192963644,0.047713718,0.277456647,0.475534539,0.0234375,3.1640625,3.140625,0.079455663,female
0.187363484,0.069257867,0.207822222,0.188325926,0.227318519,0.038992593,2.673878953,11.51720863,0.897502604,0.449708111,0.209481481,0.187363484,0.181871355,0.047761194,0.277456647,1.690770349,0.0234375,12.0234375,12,0.146205357,female
0.186625962,0.062458025,0.205643154,0.188215768,0.223457815,0.035242047,2.712525482,10.45244104,0.872736949,0.398908643,0.22384509,0.186625962,0.156445339,0.049079755,0.277456647,1.624565972,0.0234375,8.15625,8.1328125,0.134466859,female
0.151091377,0.06694048,0.147940299,0.099044776,0.212298507,0.113253731,1.047133716,6.083769839,0.970128476,0.725124786,0.212298507,0.151091377,0.179934083,0.048435923,0.279069767,1.493303571,0.0234375,7.8046875,7.78125,0.103472714,female
0.219245666,0.041489352,0.221403974,0.205086093,0.243284768,0.038198675,1.873823572,6.200128338,0.858697309,0.253922375,0.212503311,0.219245666,0.17248969,0.04729064,0.279069767,1.589154412,0.2109375,9.4921875,9.28125,0.138175231,female
0.19833254,0.05789376,0.213906977,0.197953488,0.232465116,0.034511628,2.624525923,9.595825559,0.876049858,0.400094439,0.232465116,0.19833254,0.175645349,0.048,0.277456647,1.379788306,0.0234375,6.3515625,6.328125,0.089719029,female
0.189877516,0.068551338,0.212912482,0.161893831,0.237819225,0.075925395,2.287605792,8.446964246,0.917492513,0.532261756,0.216527977,0.189877516,0.17692141,0.047244094,0.279069767,1.275735294,0.0234375,6.515625,6.4921875,0.070896382,female
0.213771735,0.041064893,0.22019802,0.203564356,0.236039604,0.032475248,2.911195455,12.76470362,0.845656573,0.279938496,0.222178218,0.213771735,0.183704222,0.049638056,0.279069767,1.2984375,0.0234375,6.9375,6.9140625,0.129884032,female
0.217736489,0.042378321,0.214586895,0.205014245,0.248888889,0.043874644,3.108409632,14.42723112,0.836693304,0.241563239,0.203418803,0.217736489,0.185183358,0.051835853,0.274285714,1.157924107,0.0234375,6.09375,6.0703125,0.094438067,female
0.21607751,0.045885871,0.220434783,0.197391304,0.246956522,0.049565217,2.217477938,8.598448608,0.857191129,0.266048355,0.196956522,0.21607751,0.18291638,0.047337278,0.275862069,0.95184949,0.0234375,4.5234375,4.5,0.148271277,female
0.213027424,0.040583718,0.217259923,0.203636364,0.233034571,0.029398207,2.75301013,11.2803864,0.846437297,0.251420512,0.219769526,0.213027424,0.18010291,0.047384008,0.275862069,0.75375,0.0234375,8.34375,8.3203125,0.085571205,female
0.216980153,0.036655954,0.214044444,0.199940741,0.238103704,0.038162963,2.892000218,14.03055424,0.841094899,0.204986876,0.214044444,0.216980153,0.173939509,0.047384008,0.274285714,0.927933673,0.0234375,5.6953125,5.671875,0.085491276,female
0.213487728,0.034628612,0.210245614,0.199438596,0.228421053,0.028982456,3.459020508,17.83470697,0.819726057,0.188261693,0.199438596,0.213487728,0.174099524,0.049638056,0.277456647,1.166294643,0.2109375,6.140625,5.9296875,0.113371252,female
0.190483599,0.058640716,0.201798817,0.191526627,0.222343195,0.030816568,3.305213852,15.41879339,0.888388121,0.462918989,0.198153846,0.190483599,0.17533216,0.049586777,0.275862069,1.24624399,0.0234375,11.0859375,11.0625,0.100394838,female
0.193710279,0.044504838,0.196040172,0.188005739,0.211305595,0.023299857,4.316058818,24.80839295,0.833855576,0.312553672,0.189612626,0.193710279,0.162083853,0.046920821,0.262295082,1.2525,0.0703125,7.546875,7.4765625,0.107210031,female
0.176412759,0.064216491,0.193506201,0.151837655,0.210552424,0.058714769,3.34369841,15.61993344,0.909920171,0.543968448,0.190980834,0.176412759,0.167656646,0.046920821,0.277456647,1.373591189,0.2109375,5.859375,5.6484375,0.107038574,female
0.205375603,0.055330099,0.219032258,0.193064516,0.235967742,0.042903226,2.280015761,8.204137614,0.875858875,0.353315225,0.191182796,0.205375603,0.171640962,0.047384008,0.279069767,1.330528846,0.0234375,11.0390625,11.015625,0.086835106,female
0.207585306,0.03159516,0.20928047,0.188722467,0.222848752,0.034126285,3.406636826,18.32226897,0.816958476,0.17926631,0.186255507,0.207585306,0.169564386,0.047713718,0.275862069,1.751838235,0.0234375,12.0234375,12,0.090087891,female
0.21422344,0.037986855,0.216717172,0.206464646,0.225555556,0.019090909,3.377777453,15.7147286,0.819594998,0.217322737,0.220959596,0.21422344,0.17580807,0.047477745,0.279069767,2.030965909,0.0234375,8.859375,8.8359375,0.108594164,female
0.209567347,0.031483334,0.212592593,0.199031339,0.223361823,0.024330484,3.619352285,19.51228757,0.818327642,0.202901217,0.214188034,0.209567347,0.171970462,0.047477745,0.275862069,1.408547794,0.0234375,6.6328125,6.609375,0.123034228,female
0.214662135,0.037140777,0.213877551,0.2,0.237959184,0.037959184,2.510666529,10.37538094,0.847357703,0.236488121,0.204489796,0.214662135,0.168716007,0.047477745,0.279069767,0.962402344,0.0234375,4.125,4.1015625,0.155348837,female
0.217266096,0.043050491,0.226269368,0.201573302,0.244290822,0.042717521,2.00393526,6.239167048,0.854836057,0.263873414,0.238617402,0.217266096,0.174640107,0.048338369,0.279069767,1.532366071,0.0234375,9.234375,9.2109375,0.144304998,female
0.205578206,0.032539184,0.206728972,0.194392523,0.217570093,0.02317757,2.80074156,10.6091489,0.813510155,0.19062018,0.207102804,0.205578206,0.182352584,0.04743083,0.279069767,0.996512277,0.0234375,6.1875,6.1640625,0.122588368,female
0.211984811,0.043269912,0.20805298,0.196927152,0.23994702,0.043019868,3.261674612,15.73505113,0.845843891,0.276415974,0.206198675,0.211984811,0.172802338,0.047105005,0.277456647,1.503989362,0.0234375,6.0234375,6,0.119092988,female
0.200403464,0.045665998,0.2016,0.185422222,0.225244444,0.039822222,3.394103944,19.798309,0.87012211,0.345776894,0.185837037,0.200403464,0.163243781,0.046966732,0.275862069,1.239889706,0.0234375,8.671875,8.6484375,0.090277778,female
0.218399233,0.034323098,0.222564103,0.202222222,0.239316239,0.037094017,2.088853229,6.881053238,0.838514621,0.198000784,0.231737892,0.218399233,0.16886319,0.048632219,0.279069767,0.9525,0.0234375,16.875,16.8515625,0.076918425,female
0.211016895,0.051914188,0.225337079,0.208033708,0.233595506,0.025561798,3.669370151,19.25808601,0.846261296,0.313176255,0.227303371,0.211016895,0.184219784,0.048780488,0.277456647,0.966264205,0.046875,6.2109375,6.1640625,0.058781215,female
0.185643489,0.065043383,0.203955432,0.186016713,0.223454039,0.037437326,2.732155446,11.20632255,0.89832992,0.476307945,0.199665738,0.185643489,0.175833394,0.048241206,0.275862069,1.077674279,0.0234375,6.0234375,6,0.086685505,female
0.212496383,0.031746831,0.213639144,0.194373089,0.230336391,0.035963303,1.915291137,5.70792625,0.828663683,0.165728538,0.229908257,0.212496383,0.191128074,0.049433574,0.279069767,1.044497283,0.0234375,8.390625,8.3671875,0.06107809,female
0.206904002,0.034299902,0.208651852,0.194548148,0.221096296,0.026548148,2.552996506,9.820224406,0.833279061,0.230130554,0.209066667,0.206904002,0.162891884,0.046966732,0.279069767,1.10953125,0.0234375,6.5625,6.5390625,0.097536796,female
0.217667762,0.045203603,0.227350427,0.202621083,0.244900285,0.042279202,1.842196225,5.402441662,0.85208434,0.252900798,0.24968661,0.217667762,0.166934149,0.046966732,0.272727273,1.407206633,0.0234375,12.0234375,12,0.075106534,female
0.212276906,0.044717839,0.210939597,0.194026846,0.245704698,0.051677852,2.079657311,7.408041991,0.861418976,0.2909011,0.194496644,0.212276906,0.181059483,0.048,0.269662921,1.208533654,0.0234375,6.7734375,6.75,0.133101852,female
0.209597977,0.048626069,0.216099585,0.193250346,0.242434302,0.049183956,1.842233415,6.428553124,0.881983141,0.34775772,0.197897649,0.209597977,0.17296093,0.048338369,0.279069767,1.192216981,0.0234375,9.9375,9.9140625,0.079432624,female
0.206026971,0.033222235,0.207761194,0.186865672,0.223880597,0.037014925,2.204024043,7.541215283,0.844000712,0.177502035,0.183283582,0.206026971,0.195909484,0.034115139,0.275862069,0.861979167,0.1796875,6.84375,6.6640625,0.18854172,female
0.181569362,0.029671054,0.181592233,0.165825243,0.194912621,0.029087379,2.540698668,9.21738979,0.833229418,0.200234586,0.183495146,0.181569362,0.170543196,0.017877095,0.275862069,0.649639423,0.15625,6.75,6.59375,0.147156398,female
0.186083384,0.038341213,0.182325581,0.167674419,0.204302326,0.036627907,2.710315309,11.6752554,0.862418665,0.295519238,0.182325581,0.186083384,0.149619787,0.047571853,0.279069767,2.153808594,0.0234375,7.171875,7.1484375,0.20273224,female
0.180046395,0.029896467,0.175845411,0.166376812,0.187117552,0.020740741,3.152251148,12.98875504,0.802921477,0.184080667,0.170434783,0.180046395,0.149832832,0.047058824,0.279069767,0.590625,0.0234375,3.7734375,3.75,0.100390625,female
0.187499927,0.031968905,0.189157303,0.173033708,0.202134831,0.029101124,2.439632304,8.853934094,0.836799202,0.207273366,0.197808989,0.187499927,0.161035306,0.048484848,0.279069767,1.2028125,0.0234375,12.0234375,12,0.065651634,female
0.190682452,0.033484992,0.1876875,0.1785,0.2025625,0.0240625,3.074260294,13.46505876,0.833468619,0.24182075,0.1859375,0.190682452,0.165248925,0.047384008,0.271186441,1.338994565,0.0234375,7.03125,7.0078125,0.124235256,female
0.202500051,0.039315263,0.198533007,0.179364303,0.231735941,0.052371638,1.649828836,5.502073504,0.880806183,0.262347644,0.19202934,0.202500051,0.159932287,0.049382716,0.279069767,1.68203125,0.0234375,7.6640625,7.640625,0.161984716,female
0.200924749,0.038886666,0.198271865,0.173782929,0.226596417,0.052813488,1.40738959,4.342512509,0.88774124,0.249070734,0.180273973,0.200924749,0.158372747,0.047808765,0.279069767,1.614940068,0.0234375,7.7109375,7.6875,0.132144157,female
0.199320526,0.052499212,0.184210526,0.152323049,0.25814882,0.105825771,2.311425854,8.848103014,0.882883701,0.089739565,0.275299456,0.199320526,0.134526931,0.015763547,0.205128205,1.1734375,0.0078125,5.34375,5.3359375,0.15609866,male
0.198693672,0.04665576,0.199560278,0.162828875,0.243165995,0.08033712,1.653871181,6.454288403,0.909938646,0.102731575,0.164880909,0.198693672,0.147039824,0.055944056,0.25,0.818164063,0.0078125,5.5078125,5.5,0.168689738,male
0.201900172,0.048560886,0.193804558,0.156925454,0.251232136,0.094306682,1.064003992,3.522946605,0.915008943,0.105182709,0.154438007,0.201900172,0.149085989,0.018957346,0.253968254,0.971494932,0.1640625,5.546875,5.3828125,0.159401431,male
0.203616686,0.053489372,0.191433927,0.156401125,0.258350515,0.101949391,1.943400425,7.361718054,0.890803705,0.094455102,0.258481724,0.203616686,0.14223686,0.030131827,0.25,1.185388514,0.0078125,5.4921875,5.484375,0.245057412,male
0.20963196,0.049309683,0.215836112,0.168213435,0.255855169,0.087641734,1.717957421,6.923457398,0.905173969,0.096346576,0.277598857,0.20963196,0.141019807,0.024205749,0.242424242,0.462357955,0.0078125,3.390625,3.3828125,0.069045154,male
0.208580698,0.041746994,0.213346476,0.183952686,0.232114342,0.048161656,2.102108155,7.815456898,0.890013557,0.080963443,0.222040414,0.208580698,0.172846703,0.019950125,0.262295082,0.555921053,0.21875,3.84375,3.625,0.022167488,male
0.195322903,0.057680292,0.19885626,0.157527048,0.242565688,0.08503864,3.141471766,27.31026393,0.906540927,0.241944707,0,0.195322903,0.123181451,0.016666667,0.271186441,0.241210938,0.0078125,0.578125,0.5703125,0.361187215,male
0.19320469,0.056826911,0.196949153,0.145932203,0.237288136,0.091355932,1.93774517,9.373750623,0.914532655,0.226079366,0,0.19320469,0.129796719,0.04494382,0.235294118,0.407738095,0.0078125,2.90625,2.8984375,0.142722372,male
0.199662153,0.061042119,0.202367021,0.140744681,0.260079787,0.119335106,2.952942054,15.73290654,0.892991938,0.194141133,0,0.199662153,0.113574337,0.034632035,0.266666667,0.253125,0.0078125,0.5390625,0.53125,0.304367201,male
0.196417513,0.057497522,0.196041056,0.142463343,0.252492669,0.110029326,2.610695393,13.26162699,0.893887555,0.184080579,0,0.196417513,0.132980469,0.03125,0.246153846,0.249495968,0.0078125,0.5546875,0.546875,0.310714286,male
0.20639286,0.05319705,0.205051628,0.188149325,0.250420969,0.062271644,2.101238315,7.824207414,0.885104846,0.181529491,0,0.20639286,0.114972379,0.027923211,0.25,0.251674107,0.0078125,0.4375,0.4296875,0.353535354,male
0.197425728,0.054829339,0.196186845,0.156415634,0.241830315,0.085414681,2.336614166,9.988686583,0.894156702,0.17896293,0,0.197425728,0.136302006,0.043835616,0.271186441,0.283967391,0.0078125,0.578125,0.5703125,0.305728518,male
0.205080371,0.056944091,0.205653595,0.159444444,0.259411765,0.09996732,2.600530253,12.247008,0.888146901,0.1787776,0,0.205080371,0.116404726,0.017957351,0.266666667,0.357291667,0.0078125,3.5859375,3.578125,0.107363349,male
0.16138577,0.062619751,0.167879656,0.107507163,0.214212034,0.106704871,3.682161028,18.42016769,0.897276029,0.482137598,0.10730659,0.16138577,0.114009542,0.042735043,0.27027027,0.551535866,0.004882813,0.7421875,0.737304688,0.337748344,male
0.154383414,0.061259933,0.162139037,0.100534759,0.202780749,0.102245989,3.503029366,17.23363183,0.896993323,0.468228342,0.100748663,0.154383414,0.103079486,0.034482759,0.27027027,0.48781622,0.004882813,0.776367188,0.771484375,0.322451699,male
0.152650891,0.061781123,0.155018755,0.099144786,0.202490623,0.103345836,2.686370167,10.96968771,0.913228734,0.507183416,0.101245311,0.152650891,0.093289736,0.04784689,0.15625,0.44921875,0.078125,0.64453125,0.56640625,0.609913793,male
0.15660551,0.060294839,0.166609775,0.102094647,0.206361521,0.104266874,3.437858707,17.62566676,0.898750555,0.466106095,0.10231187,0.15660551,0.101872414,0.013020833,0.23255814,0.552423651,0.092773438,0.7421875,0.649414063,0.215896885,male
0.157601085,0.061523284,0.155398994,0.103867721,0.206930266,0.103062545,2.080085396,7.69651162,0.933424082,0.549759402,0.200086269,0.157601085,0.109530652,0.014204545,0.243902439,1.152980639,0.458984375,3.969726563,3.510742188,0.361348434,male
0.15701328,0.061556024,0.155118343,0.103343195,0.20647929,0.103136095,2.641513547,12.9421506,0.924993428,0.520469384,0.103136095,0.15701328,0.098984086,0.033670034,0.222222222,1.016438802,0.107421875,3.266601563,3.159179688,0.534775889,male
0.155076464,0.060755109,0.146196549,0.103555889,0.204381095,0.100825206,2.569240712,12.00696859,0.933405768,0.542239113,0.099354839,0.155076464,0.102147539,0.015625,0.277777778,1.064675071,0.092773438,3.159179688,3.06640625,0.468789809,male
0.154977717,0.061426166,0.145941921,0.103827252,0.206612063,0.10278481,2.932944153,13.25338349,0.920615754,0.527570745,0.103827252,0.154977717,0.105191975,0.034246575,0.263157895,1.205124628,0.107421875,3.247070313,3.139648438,0.473907033,male
0.15321848,0.060856473,0.163137852,0.098948972,0.200456969,0.101507997,4.147505771,23.80692794,0.895638538,0.480388647,0.200456969,0.15321848,0.097749411,0.036101083,0.212765957,0.692894345,0.205078125,3.916015625,3.7109375,0.140789474,male
0.152132514,0.061716322,0.155669349,0.098931968,0.201141185,0.102209217,3.131853033,15.6447484,0.91575117,0.520397681,0.096678859,0.152132514,0.090285382,0.046511628,0.113636364,0.52657278,0.078125,0.727539063,0.649414063,0.366272825,male
0.154433826,0.061416473,0.166398764,0.098670788,0.202102009,0.103431221,3.019967899,12.75884233,0.89721446,0.459831332,0.099536321,0.154433826,0.094672745,0.014204545,0.103092784,0.524773849,0.205078125,0.708007813,0.502929688,0.306148867,male
0.156930643,0.060937993,0.177814871,0.100273141,0.206069803,0.105796662,2.946360341,14.39496697,0.907679276,0.479164091,0.095811836,0.156930643,0.097638658,0.037037037,0.108695652,0.458519345,0.09765625,0.698242188,0.600585938,0.377597109,male
0.158180584,0.061390998,0.1632287,0.104424514,0.208011958,0.103587444,3.80554781,22.43578782,0.901839654,0.479235893,0.102331839,0.158180584,0.10542532,0.025575448,0.243902439,0.618489583,0.102539063,3.88671875,3.784179688,0.236487455,male
0.153900317,0.063619229,0.151245394,0.098629329,0.203655122,0.105025792,2.588324158,11.01607587,0.926634994,0.537051055,0.198084009,0.153900317,0.102589866,0.026525199,0.27027027,0.633480674,0.092773438,2.875976563,2.783203125,0.185338346,male
0.153904875,0.061881884,0.15780655,0.100441736,0.203229246,0.10278751,3.094404303,14.99862322,0.915279297,0.506675182,0.098309216,0.153904875,0.105293312,0.033898305,0.238095238,0.73187934,0.09765625,3.544921875,3.447265625,0.270102419,male
0.154345078,0.06185847,0.15824274,0.100908414,0.205361132,0.104452718,2.791509441,13.05849199,0.920559292,0.524902077,0.103827252,0.154345078,0.100617265,0.049751244,0.277777778,0.735762747,0.107421875,3.569335938,3.461914063,0.269393512,male
0.160862182,0.060496388,0.179160839,0.105538462,0.209706294,0.104167832,3.780400913,20.56588341,0.884453203,0.424227915,0.103384615,0.160862182,0.109945814,0.1,0.277777778,0.366675967,0.107421875,0.649414063,0.541992188,0.543190249,male
0.158373857,0.061827119,0.177914479,0.102295574,0.206901725,0.104606152,3.108912025,15.54736977,0.916286955,0.510424333,0.102925731,0.158373857,0.109042648,0.01984127,0.256410256,0.455433239,0.078125,0.747070313,0.668945313,0.328832117,male
0.154637161,0.060653573,0.164263804,0.100705521,0.202484663,0.101779141,3.455839059,16.28337965,0.895792434,0.471312252,0.197116564,0.154637161,0.102157537,0.084033613,0.181818182,0.413876488,0.09765625,0.610351563,0.512695313,0.63358396,male
0.158008678,0.061590839,0.177003922,0.101898039,0.208847059,0.10694902,2.524324064,9.489747659,0.906573921,0.477634277,0.103435294,0.158008678,0.103889887,0.05,0.243902439,0.544433594,0.102539063,0.7421875,0.639648438,0.328244275,male
0.158993749,0.061618987,0.17784375,0.10390625,0.20846875,0.1045625,3.128039563,15.6191178,0.90823306,0.483817865,0.20715625,0.158993749,0.110349557,0.011160714,0.27027027,0.415039063,0.09765625,0.756835938,0.659179688,0.384832451,male
0.166103114,0.063618611,0.187313318,0.103679754,0.210377213,0.10669746,2.738827219,12.10329657,0.911916785,0.47335547,0.096135489,0.166103114,0.097767958,0.01953125,0.263157895,0.369140625,0.112304688,0.600585938,0.48828125,0.38,male
0.162390897,0.061696543,0.184511162,0.103679754,0.210808314,0.10712856,2.682338274,10.66114508,0.906472888,0.470657879,0.104326405,0.162390897,0.105013553,0.049751244,0.27027027,0.322779605,0.004882813,0.610351563,0.60546875,0.420430108,male
0.164086018,0.061908925,0.187246377,0.10647343,0.21352657,0.10705314,3.524594086,18.11645421,0.885641137,0.427439731,0.103574879,0.164086018,0.111861049,0.051546392,0.27027027,0.321044922,0.107421875,0.6640625,0.556640625,0.481658692,male
0.158466257,0.062491425,0.172224788,0.101308699,0.206497306,0.105188607,2.716861392,11.97158776,0.918321245,0.509724642,0.101308699,0.158466257,0.091152277,0.01953125,0.196078431,0.472861842,0.01953125,0.703125,0.68359375,0.435714286,male
0.161176008,0.060802897,0.183592157,0.102776471,0.207529412,0.104752941,2.751018054,11.13179287,0.900796125,0.446516824,0.200501961,0.161176008,0.101788259,0.01953125,0.204081633,0.327370384,0.092773438,0.64453125,0.551757813,0.493889591,male
0.158300109,0.062437372,0.175270479,0.101267388,0.206646059,0.105378671,2.525393575,9.820359858,0.913988193,0.489085678,0.101916538,0.158300109,0.088531087,0.034246575,0.14084507,0.504985609,0.107421875,0.712890625,0.60546875,0.467204301,male
0.152752795,0.062387102,0.142040816,0.104081633,0.207755102,0.103673469,3.574364068,17.66441614,0.898460224,0.494613001,0.103469388,0.152752795,0.097181305,0.035087719,0.114942529,0.609188988,0.004882813,2.724609375,2.719726563,0.289547177,male
0.147733874,0.065073233,0.128972243,0.096414104,0.19891973,0.102505626,3.425146087,17.81920219,0.913546921,0.531077311,0.092843211,0.147733874,0.100199952,0.01953125,0.204081633,0.628773082,0.043945313,3.359375,3.315429688,0.219955817,male
0.145859237,0.066708023,0.12540135,0.094103526,0.196819205,0.102715679,3.312672477,18.95662069,0.93425422,0.594270311,0.092003001,0.145859237,0.108183381,0.02016129,0.277777778,0.353422619,0.073242188,0.747070313,0.673828125,0.389694042,male
0.149611775,0.06178146,0.134631902,0.100276074,0.203558282,0.103282209,2.733428279,11.7899101,0.91829138,0.538131084,0.102208589,0.149611775,0.099571374,0.026041667,0.277777778,0.495990954,0.004882813,3.4765625,3.471679688,0.187998125,male
0.1554347,0.061933541,0.148014134,0.104282686,0.208169611,0.103886926,3.333764315,16.5224597,0.913725523,0.525020709,0.102897527,0.1554347,0.108236746,0.016638935,0.222222222,1.054199219,0.112304688,3.955078125,3.842773438,0.351715375,male
0.159621374,0.062986188,0.167067343,0.100970311,0.207617668,0.106647357,2.3800121,9.274993108,0.926852728,0.517627864,0.102795076,0.159621374,0.093788413,0.032679739,0.243902439,0.58547247,0.004882813,3.959960938,3.955078125,0.179520697,male
0.158040154,0.060639677,0.163174603,0.103703704,0.206772487,0.103068783,3.046155135,15.19776326,0.914716618,0.49301325,0.100952381,0.158040154,0.103934142,0.034013605,0.166666667,0.646306818,0.092773438,3.828125,3.735351563,0.25869281,male
0.16050064,0.061583008,0.16834891,0.103146417,0.20847352,0.105327103,2.427078817,10.44412013,0.925987877,0.512158688,0.103146417,0.16050064,0.112261708,0.032051282,0.277777778,0.987881747,0.004882813,3.999023438,3.994140625,0.280183956,male
0.158272151,0.060817954,0.147618375,0.107844523,0.212522968,0.104678445,3.027476764,13.16703376,0.90455946,0.482941005,0.107250883,0.158272151,0.112816706,0.0390625,0.277777778,1.016322545,0.112304688,3.999023438,3.88671875,0.352793379,male
